"Post ID","Account ID","Account username","Account name",Description,"Duration (sec)","Publish time",Permalink,"Post type","Data comment",Date,Views,Reach,Likes,Shares,Replies,Navigation,"Profile visits","Sticker taps","Link clicks",Follows
18489115012061699,17841402627774708,atu_business,"ATU LeMoyne Smith School of Business","@landon_lawson_  @hxrper.4  @ysmnpcco  @mekkybliss_  #fyp",5,"02/18/2025 05:36",https://instagram.com/stories/atu_business/3570743382167867792,"IG story",,Lifetime,453,366,4,0,0,345,1,205
17984487422645727,17841402627774708,atu_business,"ATU LeMoyne Smith School of Business","@mekkybliss_  @ysmnpcco  @landon_lawson_  Follow us as we take over the next few days!  @hxrper.4",15,"02/17/2025 12:54",https://instagram.com/stories/atu_business/3570239105504205702,"IG story",,Lifetime,420,346,2,0,0,328,3,147
18068874577883688,17841402627774708,atu_business,"ATU LeMoyne Smith School of Business",,5,"02/17/2025 11:39",,"IG story",,Lifetime,196,174,1,0,0,241,,4
18079656292625174,17841402627774708,atu_business,"ATU LeMoyne Smith School of Business",,15,"02/17/2025 10:21",,"IG story",,Lifetime,196,180,3,0,0,202,1,
18118869199426564,17841402627774708,atu_business,"ATU LeMoyne Smith School of Business",,5,"02/14/2025 14:05",,"IG story",,Lifetime,333,308,3,0,0,189,,22
17947971350927065,17841402627774708,atu_business,"ATU LeMoyne Smith School of Business","This is all that’s left!!! 1-3 PM TODAY
ROTHWELL LOBBY",0,"02/14/2025 09:19",,"IG story",,Lifetime,141,131,1,0,0,148,,
18109102171464018,17841402627774708,atu_business,"ATU LeMoyne Smith School of Business",,5,"02/14/2025 08:23",,"IG story",,Lifetime,137,131,1,0,0,145,,
17842479252427786,17841402627774708,atu_business,"ATU LeMoyne Smith School of Business",,4,"02/14/2025 07:02",,"IG story",,Lifetime,143,134,1,1,0,137,2,
18028578023329948,17841402627774708,atu_business,"ATU LeMoyne Smith School of Business",,0,"02/14/2025 06:41",,"IG story",,Lifetime,145,137,2,0,0,150,,
17858572965361893,17841402627774708,atu_business,"ATU LeMoyne Smith School of Business","Selling fast! Come get them while you can!",0,"02/13/2025 11:18",,"IG story",,Lifetime,151,138,1,0,0,174,,
18002858537557867,17841402627774708,atu_business,"ATU LeMoyne Smith School of Business","Rothwell lobby, 1 PM  Run!!! 🏃🏽‍♀️ @atuagriculture_tourism",5,"02/13/2025 09:58",,"IG story",,Lifetime,154,141,0,0,0,163,3,
18486042163003344,17841402627774708,atu_business,"ATU LeMoyne Smith School of Business","accounting club bake sale happening now in rothwell lobby!! @atuaccounting  @arkansastech",0,"02/13/2025 07:14",,"IG story",,Lifetime,151,138,3,0,0,156,1,3
18174264637317496,17841402627774708,atu_business,"ATU LeMoyne Smith School of Business",,0,"02/12/2025 20:37",,"IG story",,Lifetime,176,159,2,0,0,186,,
18091173025555585,17841402627774708,atu_business,"ATU LeMoyne Smith School of Business",,0,"02/12/2025 09:41",,"IG story",,Lifetime,195,181,2,0,0,224,1,23
18036414080188648,17841402627774708,atu_business,"ATU LeMoyne Smith School of Business","coming soon to a rothwell lobby near you…",5,"02/12/2025 09:15",,"IG story",,Lifetime,196,184,5,0,1,191,2,
17845298946397199,17841402627774708,atu_business,"ATU LeMoyne Smith School of Business",,15,"02/11/2025 13:58",,"IG story",,Lifetime,203,176,1,0,0,190,2,
18059903857943307,17841402627774708,atu_business,"ATU LeMoyne Smith School of Business","rescheduled due to potential winter weather!",5,"02/10/2025 15:35",,"IG story",,Lifetime,206,198,1,0,0,232,,
18055607960016624,17841402627774708,atu_business,"ATU LeMoyne Smith School of Business",,0,"02/10/2025 08:53",,"IG story",,Lifetime,211,199,2,0,0,235,,
18092283424481612,17841402627774708,atu_business,"ATU LeMoyne Smith School of Business",,0,"02/10/2025 08:53",,"IG story",,Lifetime,224,209,4,0,0,226,1,
18016023494676228,17841402627774708,atu_business,"ATU LeMoyne Smith School of Business",,0,"02/07/2025 14:44",,"IG story",,Lifetime,159,151,3,0,0,166,1,
17854233594333504,17841402627774708,atu_business,"ATU LeMoyne Smith School of Business","focus day recap <3",0,"02/07/2025 14:44",,"IG story",,Lifetime,174,160,1,0,0,175,1,
17959223678754802,17841402627774708,atu_business,"ATU LeMoyne Smith School of Business","Ending the day with the bestest boy around! #ATUFocusDay @go2atu @atuagriculture_tourism @arkansastech @arkansastechjerry @atuphimu",5,"02/06/2025 14:22",https://instagram.com/stories/atu_business/3562317581698190862,"IG story",,Lifetime,371,322,0,0,0,192,,
18075433882588883,17841402627774708,atu_business,"ATU LeMoyne Smith School of Business","It’s trivia time! #ATUFocusDay @go2atu 
@atuagriculture_tourism",6,"02/06/2025 14:03",https://instagram.com/stories/atu_business/3562308916979156057,"IG story",,Lifetime,187,175,1,0,0,207,3,
18068811133831440,17841402627774708,atu_business,"ATU LeMoyne Smith School of Business","Data Analytics using Titanic Data 📈 #ATUFocusDay @go2atu",4,"02/06/2025 12:05",https://instagram.com/stories/atu_business/3562243930307091601,"IG story",,Lifetime,343,286,1,0,0,193,,
18329857603082416,17841402627774708,atu_business,"ATU LeMoyne Smith School of Business",,0,"02/06/2025 12:05",https://instagram.com/stories/atu_business/3562241556432174279,"IG story",,Lifetime,207,186,2,0,0,223,,4
18065500339896230,17841402627774708,atu_business,"ATU LeMoyne Smith School of Business","The Digital Self with Dr. Pennington! @go2atu #ATUFocusDay",0,"02/06/2025 11:59",https://instagram.com/stories/atu_business/3562238540894956151,"IG story",,Lifetime,352,294,1,0,0,229,1,
17897594361135389,17841402627774708,atu_business,"ATU LeMoyne Smith School of Business","#ATUFocusDay Monopoly Masterclass 💚💛 @arkansastech @go2atu @atuaccounting",0,"02/06/2025 11:19",https://instagram.com/stories/atu_business/3562218820401438605,"IG story",,Lifetime,347,296,0,0,0,214,,
18004724000539572,17841402627774708,atu_business,"ATU LeMoyne Smith School of Business",,0,"02/06/2025 11:10",https://instagram.com/stories/atu_business/3562214227714080512,"IG story",,Lifetime,210,200,1,0,0,222,,
17943014429950776,17841402627774708,atu_business,"ATU LeMoyne Smith School of Business","Learning about the future of AI! #ATUFocusDay",0,"02/06/2025 11:06",https://instagram.com/stories/atu_business/3562212273629909256,"IG story",,Lifetime,211,199,1,0,0,235,,
18031898717262971,17841402627774708,atu_business,"ATU LeMoyne Smith School of Business","Monopoly Masterclass
with Mrs. Hopson @atuagriculture_tourism 
 @go2atu 
@arkansastech 
 @atuaccounting",6,"02/06/2025 11:05",https://instagram.com/stories/atu_business/3562211467090952136,"IG story",,Lifetime,416,333,2,0,0,182,,
17873967285263221,17841402627774708,atu_business,"ATU LeMoyne Smith School of Business","Leadership Lab:
Mastering High Stakes Decisions  #ATUFocusDay @go2atu @atuagriculture_tourism @arkansastech",0,"02/06/2025 09:23",https://instagram.com/stories/atu_business/3562160391565655162,"IG story",,Lifetime,375,315,2,0,0,256,1,
18050647955144662,17841402627774708,atu_business,"ATU LeMoyne Smith School of Business","on our way to the academic sessions! #ATUFocusDay",5,"02/06/2025 08:54",https://instagram.com/stories/atu_business/3562145769693423738,"IG story",,Lifetime,221,206,1,1,0,176,,
18049962035153851,17841402627774708,atu_business,"ATU LeMoyne Smith School of Business","The bestest boy has arrived!! #ATUFocusDay @atuagriculture_tourism @go2atu @arkansastechjerry",5,"02/06/2025 08:42",https://instagram.com/stories/atu_business/3562139347077727880,"IG story",,Lifetime,364,307,1,0,0,199,,
18060429776306078,17841402627774708,atu_business,"ATU LeMoyne Smith School of Business","It’s time for opening session! @go2atu @atuagriculture_tourism @arkansastech  #ATUFocusDay",0,"02/06/2025 08:38",https://instagram.com/stories/atu_business/3562137589018503151,"IG story",,Lifetime,389,330,3,0,0,233,,
18030953456279503,17841402627774708,atu_business,"ATU LeMoyne Smith School of Business","Happy Focus Day! @go2atu @atuagriculture_tourism @arkansastech",0,"02/06/2025 07:49",https://instagram.com/stories/atu_business/3562112848958270841,"IG story",,Lifetime,1695,1438,4,0,0,259,3,
17971390160699041,17841402627774708,atu_business,"ATU LeMoyne Smith School of Business",,5,"02/05/2025 11:02",,"IG story",,Lifetime,190,177,3,0,0,235,1,21
18024366170646541,17841402627774708,atu_business,"ATU LeMoyne Smith School of Business","Beau Dollar Wealth Management
Career Connection Happening NOW in RTH 138!",5,"02/05/2025 10:10",,"IG story",,Lifetime,194,182,2,0,0,153,1,
17962742120849784,17841402627774708,atu_business,"ATU LeMoyne Smith School of Business","@atuagriculture_tourism  @naturalstatecoffeeroasters  @atuaccounting  @atutechtv  @atu_xctf  new additions to the heart wall <3 @atubands",0,"02/05/2025 08:58",,"IG story",,Lifetime,1610,1380,4,0,0,204,,4
17861873004343559,17841402627774708,atu_business,"ATU LeMoyne Smith School of Business","@atuagriculture_tourism  @atuagriculture_tourism",8,"02/04/2025 12:28",,"IG story",,Lifetime,186,176,0,0,0,200,,
18297590344213844,17841402627774708,atu_business,"ATU LeMoyne Smith School of Business","@atuagriculture_tourism  BE A STUDENT FOR A DAY! REGISTER FOR OUR FOCUS DAY NOW!",5,"02/04/2025 10:27",,"IG story",,Lifetime,305,273,0,1,0,228,,
17857907310361135,17841402627774708,atu_business,"ATU LeMoyne Smith School of Business","I SPY… 👀",0,"02/04/2025 10:05",,"IG story",,Lifetime,348,313,1,0,0,249,4,2
17969463311752138,17841402627774708,atu_business,"ATU LeMoyne Smith School of Business","from our ffa friends! @greenbrier_ffa  @arkansasffa  @atuagriculture_tourism",0,"02/03/2025 09:18",,"IG story",,Lifetime,194,189,2,1,0,214,4,
18328613377090213,17841402627774708,atu_business,"ATU LeMoyne Smith School of Business","the heart wall is coming along <3 stop by the rothwell lobby and put your hearts in the valentine box!",0,"02/03/2025 09:17",,"IG story",,Lifetime,198,194,2,0,0,210,2,
18045646979340000,17841402627774708,atu_business,"ATU LeMoyne Smith School of Business",,0,"02/03/2025 07:47",,"IG story",,Lifetime,199,188,1,0,0,211,3,
