"Post ID","Account ID","Account username","Account name",Description,"Duration (sec)","Publish time",Permalink,"Post type","Data comment",Date,Views,Likes,Shares,Comments,Saves,Reach,Follows
18106999858442932,17841401172912863,pauvgp,"Paula González","🎉 Become a Good as Gold Ambassador🎉 — as my undergrad time is sadly coming to an end the ATU LeMoyne Smith School of Business is looking for a new “Good as Gold Ambassador.”

💡What’s in it for you?
Content creation opportunities, authentic voice and creative freedom, earn $$$, unique transcript credits, priority registration for classes, Business Bucks, and MORE!

This opportunity is exclusive to LeMoyne Smith School of Business students. Apply now through the link in @atu_business bio. The deadline is December 11th—don’t miss out! 

Make your mark in the School of Business today!📝💚💛💸🐮📊 #goodasgoldambassador #atubusiness",0,"12/07/2024 14:09",https://www.instagram.com/p/DDSxqoFy-LcOGGK3NoPnomRXFYkmif4HhXgAFE0/,"IG carousel",,Lifetime,10372,615,0,14,0,,
18060457111803698,17841402627774708,atu_business,"ATU LeMoyne Smith School of Business","On Saturday, we had the honor of celebrating LeMoyne Smith and the renaming of the ATU LeMoyne Smith School of Business. This special event recognized his remarkable contributions and the enduring impact he has made on Arkansas Tech University. 

We were thrilled to have Mr. Smith’s family join us for the celebration. Their presence was a meaningful reminder of the legacy he continues to build, inspiring the School of Business and its mission to shape the leaders of tomorrow. 

We are proud to carry his name forward and grateful for his unwavering support and dedication to ATU.",0,"12/02/2024 11:12",https://www.instagram.com/p/DDFldJrxpcI/,"IG carousel",,Lifetime,1747,79,6,0,1,1041,0
18029389730437674,17841402627774708,atu_business,"ATU LeMoyne Smith School of Business","holding space for the thief to be caught…no one mourns the wicked 🫧

#wicked #wickedmovie #atu2024 #atubusiness #collegelife",7,"11/25/2024 13:35",https://www.instagram.com/reel/DCzzzWoSQBo/,"IG reel",,Lifetime,9029,70,2,1,1,7393,0
18470290732037515,17841402627774708,atu_business,"ATU LeMoyne Smith School of Business","It’s almost Turkey Day! 🦃 We are so thankful for all of our students 🧡

#atubusiness #atu2024 #heckyeahtechyeah #businessstudent #thanksgiving #thanksgivingbreak",12,"11/25/2024 08:30",https://www.instagram.com/reel/DCzQupsvcal/,"IG reel",,Lifetime,1336,52,3,4,0,731,0
18047231432024036,17841402627774708,atu_business,"ATU LeMoyne Smith School of Business","🎉 Business Bucks Auction Recap 🎉

Our students worked hard all semester to earn Business Bucks 🤑 by excelling in class, attending events, and engaging with us on social media. Yesterday, they had the chance to bid on amazing prizes, and the excitement was REAL 🔥

The auction takes place each semester, so make sure to step up in the spring to win a top item! 🏆

#heckyeahtechyeah #atubusiness #businessbucks #collegelife #campuslife #arkansastech",0,"11/22/2024 10:28",https://www.instagram.com/p/DCrwgh8xZLY/,"IG carousel",,Lifetime,4566,170,29,9,2,2225,0
18022272812312315,17841400314558589,atuagriculture_tourism,"ATU Department of Agriculture and Tourism","Fall Fest 2024:",0,"11/21/2024 18:26",https://www.instagram.com/p/DCqCWORRmED/,"IG carousel",,Lifetime,1953,133,13,1,1,923,1
18042179618514373,17841402627774708,atu_business,"ATU LeMoyne Smith School of Business","The Cash Cow auction is TOMORROW at 3:30PM!! Bring your business bucks to win amazing prizes 💸

{ #atubusiness #heckyeahtechyeah #atu2024 #businessstudent #businessbucks }",8,"11/20/2024 09:51",https://www.instagram.com/reel/DCmiU5FPjnJ/,"IG reel",,Lifetime,1022,19,2,1,0,486,0
18473662024032918,17841400314558589,atuagriculture_tourism,"ATU Department of Agriculture and Tourism","There are some cattle outside not just cows…🤠

💛💚We are so happy to have visitors at the ATU Agriculture Learning Laboratories!💛💚",7,"11/18/2024 12:51",https://www.instagram.com/reel/DChspY4R3mL/,"IG reel",,Lifetime,4570,127,6,2,1,2707,2
17938762130809265,17841400496704543,josiahhcarterr,LOVE,"Edward Jones St. Louis office Trip was amazing!

Want to give a special thanks to @allinson_michael for making this happen! Would also love to give a special thank you to Edward Jones for the hospitality that was shown to us as a group! #goodasgold #heckyeatechyea",0,"11/17/2024 15:02",https://www.instagram.com/p/DCfX1zrR660/,"IG carousel",,Lifetime,11030,296,10,4,0,,
18470887792009451,17841402627774708,atu_business,"ATU LeMoyne Smith School of Business","It’s an exciting day for the LeMoyne Smith School of Business!

20 of our best and brightest students had the incredible opportunity to attend University Day at the Edward Jones headquarters in St. Louis! Huge thanks to Michael Allinson for the generous invitation and for opening the doors to such an amazing experience. 🙌✨

This is just one of the many ways we’re preparing the next generation of leaders! 💡👏

#ATUBusiness #ArkansasTech #EdwardJones #CareerDevelopment #StudentSuccess #CollegeLife",0,"11/15/2024 07:52",https://www.instagram.com/p/DCZdBf0PtV_/,"IG image",,Lifetime,2626,103,7,5,1,1567,0
17983797275773060,17841402627774708,atu_business,"ATU LeMoyne Smith School of Business","Cash Cow’s Fall Auction is here 💸

Join us on November 21st at 3:30PM in RTH 138 with your business bucks! You’ll have the opportunity to bid on the items included in the video AND MORE!

Cash Cow can’t wait to see all of her friends!! This semester has gone by in a BLINK 🩷🖤

#heckyeahtechyeah #atubusiness #atu2024 #collegelife #businessbucks",16,"11/14/2024 08:44",https://www.instagram.com/reel/DCW9fJpPvk4/,"IG reel",,Lifetime,1480,41,4,4,1,1014,0
18121068115400017,17841402627774708,atu_business,"ATU LeMoyne Smith School of Business","You belong here 💚💛

We had a blast meeting over 900 prospective students and their families at Time Out For Tech yesterday and we hope you had the best time seeing what ATU has to offer. We take such pride in providing the absolute best experiences for all of our students - through academics, student engagement, study abroad, and much, much more. There’s something for everyone at Arkansas Tech ✨

DM us with any questions you may have or let us know if you want to stop by! 

We can’t wait to see you next year 😉

#TOFT2024 #TimeOutForTech #ArkansasTech #HeckYeahTechYeah #ATU2029",0,"11/13/2024 11:03",https://www.instagram.com/p/DCUpTdjPIkQ/,"IG carousel",,Lifetime,4151,106,12,0,0,1850,0
18347394259193071,17841401497413900,karson.hutchins,"Karson Hutchins","TIME OUT FOR TECH!!! Today was SO FUN getting to meet future students!!! It’s always a good time getting to talk about everything the College of Business and Economic Development has to offer! #go2atu #goodasgold #atubusiness",0,"11/12/2024 15:15",https://www.instagram.com/p/DCShYinv0aV/,"IG carousel",,Lifetime,3080,194,4,4,0,,
17971859732664306,17841400588879469,_livjohnson34,"liv 🍓","I burned myself on hot glue today more times than I can count 💔 I’ll be in Rothwell tomorrow at Time Out For Tech with @atu_business! See you then 💚💛

{ #goodasgold #collegelife #collegerecruiting #gradschool #gradstudent #arkansastech #heckyeahtechyeah }",8,"11/11/2024 15:33",https://www.instagram.com/reel/DCP-GkqvXek/,"IG reel",,Lifetime,5349,139,5,2,0,,
18059344216828872,17841402627774708,atu_business,"ATU LeMoyne Smith School of Business","That’s a wrap on career fairs for this semester! Thanks to @atucareers for getting employers on campus for us! If you missed it, don’t worry, there’s still more fun to be had 😌 check out our pinned post for upcoming events and be sure to be checking back for a surprise 👀🐮💸
#heckyeahtechyeah #collegelife #atubusiness",0,"11/08/2024 12:09",https://www.instagram.com/p/DCH46IERrfL/,"IG carousel",,Lifetime,1713,37,3,0,0,763,0
17972675948653006,17841401172912863,pauvgp,"Paula González","REMINISCING ON ATU HOMECOMING 2024… and let me tell you, it was one for the books! 🏈💚💛🥹 Feeling all the feels about my last ATU homecoming game as an undergrad, but so grateful for every memory made this semester with the friends, faculty, and staff that make this campus feel like home! Swipe to see my reaction to my best friend @ellieolevia being crowned ATU’s Homecoming Queen! 👸🕺🏻💃🏼 #atubusiness #goodasgoldambassador #atuhomecoming 
—
what was YOUR favorite part of homecoming??🫣
—
Can’t believe November is here 🍂 just one more month of this amazing semester! 🥹😭💞💚💛",0,"11/01/2024 10:30",https://www.instagram.com/p/DB1lMYNytLHE0Hje7sbPiOoN-0-HcD4_6p94Fk0/,"IG carousel",,Lifetime,8225,401,0,21,0,,
